,Label,Len
20919,Uninfected,4
20920,Uninfected,4
20921,Uninfected,6
20922,Uninfected,4
20923,Uninfected,4
20924,Uninfected,4
20925,Uninfected,7
20926,Uninfected,4
20927,Uninfected,8
20928,Uninfected,5
20929,Uninfected,4
20930,Uninfected,4
20931,Uninfected,6
20932,Uninfected,6
20933,Uninfected,4
20934,Uninfected,4
20935,Uninfected,4
20936,Uninfected,5
20937,Uninfected,6
20938,Uninfected,5
20939,Uninfected,4
20940,Uninfected,4
20941,Uninfected,12
20942,Uninfected,4
20943,Uninfected,5
20944,Uninfected,4
20945,Uninfected,4
20946,Uninfected,4
20947,Uninfected,3
20948,Uninfected,6
20949,Uninfected,5
20950,Uninfected,4
20951,Uninfected,4
20952,Uninfected,4
20953,Uninfected,4
20954,Uninfected,4
20955,Uninfected,4
20956,Uninfected,4
20957,Uninfected,5
20958,Uninfected,4
20959,Uninfected,6
20960,Uninfected,4
20961,Uninfected,4
20962,Uninfected,4
20963,Uninfected,5
20964,Uninfected,7
20965,Uninfected,4
20966,Uninfected,5
20967,Uninfected,4
20968,Uninfected,6
20969,Uninfected,5
20970,Uninfected,8
20971,Uninfected,4
20972,Uninfected,4
20973,Uninfected,4
20974,Uninfected,4
20975,Uninfected,5
20976,Uninfected,6
20977,Uninfected,4
20978,Uninfected,14
20979,Uninfected,23
20980,Uninfected,4
20981,Uninfected,15
20982,Uninfected,23
20983,Uninfected,18
20984,Uninfected,16
20985,Uninfected,14
20986,Uninfected,11
20987,Uninfected,10
20988,Uninfected,13
20989,Uninfected,3
20990,Uninfected,11
20991,Uninfected,12
20992,Uninfected,9
20993,Uninfected,4
20994,Uninfected,3
20995,Uninfected,3
20996,Uninfected,13
20997,Uninfected,5
20998,Uninfected,8
20999,Uninfected,5
21000,Uninfected,19
21001,Uninfected,6
21002,Uninfected,7
21003,Uninfected,4
21004,Uninfected,4
21005,Uninfected,20
21006,Uninfected,19
21007,Uninfected,15
21008,Uninfected,13
21009,Uninfected,8
21010,Uninfected,4
21011,Uninfected,15
21012,Uninfected,9
21013,Uninfected,4
21014,Uninfected,4
21015,Uninfected,17
21016,Uninfected,14
21017,Uninfected,12
21018,Uninfected,9
21019,Uninfected,15
21020,Uninfected,13
21021,Uninfected,13
21022,Uninfected,21
21023,Uninfected,20
21024,Uninfected,6
21025,Uninfected,6
21026,Uninfected,6
21027,Uninfected,4
21028,Uninfected,14
21029,Uninfected,6
21030,Uninfected,10
21031,Uninfected,5
21032,Uninfected,4
21033,Uninfected,6
21034,Uninfected,6
21035,Uninfected,21
21036,Uninfected,12
21037,Uninfected,11
21038,Uninfected,8
21039,Uninfected,7
21040,Uninfected,4
21041,Uninfected,7
21042,Uninfected,15
21043,Uninfected,5
21044,Uninfected,4
21045,Uninfected,6
21046,Uninfected,5
21047,Uninfected,7
21048,Uninfected,10
21049,Uninfected,12
21050,Uninfected,5
21051,Uninfected,4
21052,Uninfected,12
21053,Uninfected,15
21054,Uninfected,8
21055,Uninfected,4
21056,Uninfected,4
21057,Uninfected,8
21058,Uninfected,4
21059,Uninfected,4
21060,Uninfected,6
21061,Uninfected,12
21062,Uninfected,5
21063,Uninfected,16
21064,Uninfected,4
21065,Uninfected,6
21066,Uninfected,6
21067,Uninfected,4
21068,Uninfected,5
21069,Uninfected,20
21070,Uninfected,19
21071,Uninfected,4
21072,Uninfected,11
21073,Uninfected,5
21074,Uninfected,5
21075,Uninfected,5
21076,Uninfected,9
21077,Uninfected,4
21078,Uninfected,4
21079,Uninfected,5
21080,Uninfected,5
21081,Uninfected,6
21082,Uninfected,4
21083,Uninfected,11
21084,Uninfected,4
21085,Uninfected,10
21086,Uninfected,4
21087,Uninfected,6
21088,Uninfected,6
21089,Uninfected,7
21090,Uninfected,12
21091,Uninfected,5
21092,Uninfected,5
21093,Uninfected,4
21094,Uninfected,14
21095,Uninfected,4
21096,Uninfected,4
21097,Uninfected,28
21098,Uninfected,8
21099,Uninfected,4
21100,Uninfected,7
21101,Uninfected,4
21102,Uninfected,4
21103,Uninfected,8
21104,Uninfected,39
21105,Uninfected,8
21106,Uninfected,4
21107,Uninfected,4
21108,Uninfected,4
21109,Uninfected,7
21110,Uninfected,3
21111,Uninfected,4
21112,Uninfected,6
21113,Uninfected,4
21114,Uninfected,4
21115,Uninfected,14
21116,Uninfected,14
21117,Uninfected,9
21118,Uninfected,15
21119,Uninfected,12
21120,Uninfected,4
21121,Uninfected,6
21122,Uninfected,5
21123,Uninfected,8
21124,Uninfected,4
21125,Uninfected,4
21126,Uninfected,8
21127,Uninfected,5
21128,Uninfected,4
21129,Uninfected,4
21130,Uninfected,4
21131,Uninfected,4
21132,Uninfected,9
21133,Uninfected,4
21134,Uninfected,3
21135,Uninfected,11
21136,Uninfected,14
21137,Uninfected,9
21138,Uninfected,7
21139,Uninfected,16
21140,Uninfected,5
21141,Uninfected,4
21142,Uninfected,5
21143,Uninfected,4
21144,Uninfected,9
21145,Uninfected,15
21146,Uninfected,4
21147,Uninfected,9
21148,Uninfected,6
21149,Uninfected,5
21150,Uninfected,4
21151,Uninfected,4
21152,Uninfected,7
21153,Uninfected,4
21154,Uninfected,5
21155,Uninfected,4
21156,Uninfected,4
21157,Uninfected,7
21158,Uninfected,5
21159,Uninfected,4
21160,Uninfected,5
21161,Uninfected,6
21162,Uninfected,4
21163,Uninfected,8
21164,Uninfected,9
21165,Uninfected,4
21166,Uninfected,5
21167,Uninfected,4
21168,Uninfected,4
21169,Uninfected,4
21170,Uninfected,4
21171,Uninfected,4
21172,Uninfected,4
21173,Uninfected,17
21174,Uninfected,5
21175,Uninfected,15
21176,Uninfected,5
21177,Uninfected,9
21178,Uninfected,6
21179,Uninfected,16
21180,Uninfected,4
21181,Uninfected,12
21182,Uninfected,4
21183,Uninfected,4
21184,Uninfected,5
21185,Uninfected,4
21186,Uninfected,4
21187,Uninfected,4
21188,Uninfected,4
21189,Uninfected,6
21190,Uninfected,4
21191,Uninfected,4
21192,Uninfected,4
21193,Uninfected,4
21194,Uninfected,6
21195,Uninfected,5
21196,Uninfected,4
21197,Uninfected,4
21198,Uninfected,6
21199,Uninfected,5
21200,Uninfected,4
21201,Uninfected,5
21202,Uninfected,6
21203,Uninfected,5
21204,Uninfected,5
21205,Uninfected,5
21206,Uninfected,4
21207,Uninfected,4
21208,Uninfected,4
21209,Uninfected,4
21210,Uninfected,4
21211,Uninfected,4
21212,Uninfected,5
21213,Uninfected,4
21214,Uninfected,4
21215,Uninfected,8
21216,Uninfected,16
21217,Uninfected,13
21218,Uninfected,5
21219,Uninfected,4
21220,Uninfected,4
21221,Uninfected,4
21222,Uninfected,5
21223,Uninfected,4
21224,Uninfected,4
21225,Uninfected,4
21226,Uninfected,6
21227,Uninfected,5
21228,Uninfected,4
21229,Uninfected,4
21230,Uninfected,9
21231,Uninfected,4
21232,Uninfected,5
21233,Uninfected,5
21234,Uninfected,4
21235,Uninfected,6
21236,Uninfected,4
21237,Uninfected,4
21238,Uninfected,4
21239,Uninfected,5
21240,Uninfected,5
21241,Uninfected,5
21242,Uninfected,6
21243,Uninfected,4
21244,Uninfected,4
21245,Uninfected,4
21246,Uninfected,9
21247,Uninfected,4
21248,Uninfected,4
21249,Uninfected,4
21250,Uninfected,5
21251,Uninfected,4
21252,Uninfected,12
21253,Uninfected,9
21254,Uninfected,6
21255,Uninfected,14
21256,Uninfected,16
21257,Uninfected,5
21258,Uninfected,10
21259,Uninfected,10
21260,Uninfected,5
21261,Uninfected,5
21262,Uninfected,6
21263,Uninfected,20
21264,Uninfected,9
21265,Uninfected,9
21266,Uninfected,4
21267,Uninfected,4
21268,Uninfected,9
21269,Uninfected,4
21270,Uninfected,4
21271,Uninfected,4
21272,Uninfected,11
21273,Uninfected,6
21274,Uninfected,9
21275,Uninfected,5
21276,Uninfected,11
21277,Uninfected,14
21278,Uninfected,14
21279,Uninfected,4
21280,Uninfected,4
21281,Uninfected,4
21282,Uninfected,18
21283,Uninfected,17
21284,Uninfected,4
21285,Uninfected,7
21286,Uninfected,14
21287,Uninfected,4
21288,Uninfected,4
21289,Uninfected,4
21290,Uninfected,4
21291,Uninfected,15
21292,Uninfected,4
21293,Uninfected,13
21294,Uninfected,8
21295,Uninfected,9
21296,Uninfected,5
21297,Uninfected,5
21298,Uninfected,14
21299,Uninfected,5
21300,Uninfected,22
21301,Uninfected,4
21302,Uninfected,6
21303,Uninfected,4
21304,Uninfected,4
21305,Uninfected,5
21306,Uninfected,4
21307,Uninfected,9
21308,Uninfected,4
21309,Uninfected,4
21310,Uninfected,4
21311,Uninfected,4
21312,Uninfected,4
21313,Uninfected,17
21314,Uninfected,4
21315,Uninfected,5
21316,Uninfected,4
21317,Uninfected,4
21318,Uninfected,4
21319,Uninfected,5
21320,Uninfected,4
21321,Uninfected,4
21322,Uninfected,4
21323,Uninfected,4
21324,Uninfected,4
21325,Uninfected,5
21326,Uninfected,5
21327,Uninfected,6
21328,Uninfected,4
21329,Uninfected,4
21330,Uninfected,4
21331,Uninfected,4
21332,Uninfected,4
21333,Uninfected,4
21334,Uninfected,4
21335,Uninfected,4
21336,Uninfected,8
21337,Uninfected,4
21338,Uninfected,4
21339,Uninfected,4
21340,Uninfected,4
21341,Uninfected,12
21342,Uninfected,4
21343,Uninfected,4
21344,Uninfected,5
21345,Uninfected,3
21346,Uninfected,14
21347,Uninfected,4
21348,Uninfected,4
21349,Uninfected,4
21350,Uninfected,5
21351,Uninfected,10
21352,Uninfected,5
21353,Uninfected,4
21354,Uninfected,5
21355,Uninfected,4
21356,Uninfected,4
21357,Uninfected,7
21358,Uninfected,5
21359,Uninfected,7
21360,Uninfected,4
21361,Uninfected,4
21362,Uninfected,5
21363,Uninfected,5
21364,Uninfected,5
21365,Uninfected,12
21366,Uninfected,5
21367,Uninfected,4
21368,Uninfected,4
21369,Uninfected,6
21370,Uninfected,4
21371,Uninfected,7
21372,Uninfected,4
21373,Uninfected,4
21374,Uninfected,5
21375,Uninfected,4
21376,Uninfected,4
21377,Uninfected,4
21378,Uninfected,4
21379,Uninfected,4
21380,Uninfected,4
21381,Uninfected,4
21382,Uninfected,4
21383,Uninfected,4
21384,Uninfected,5
21385,Uninfected,4
21386,Uninfected,5
21387,Uninfected,5
21388,Uninfected,4
21389,Uninfected,18
21390,Uninfected,5
21391,Uninfected,8
21392,Uninfected,5
21393,Uninfected,4
21394,Uninfected,13
21395,Uninfected,6
21396,Uninfected,4
21397,Uninfected,11
21398,Uninfected,4
21399,Uninfected,5
21400,Uninfected,17
21401,Uninfected,34
21402,Uninfected,15
21403,Uninfected,23
21404,Uninfected,17
21405,Uninfected,5
21406,Uninfected,4
21407,Uninfected,4
21408,Uninfected,4
21409,Uninfected,20
21410,Uninfected,25
21411,Uninfected,26
21412,Uninfected,7
21413,Uninfected,14
21414,Uninfected,15
21415,Uninfected,4
21416,Uninfected,5
21417,Uninfected,8
21418,Uninfected,4
21419,Uninfected,7
21420,Uninfected,4
21421,Uninfected,21
21422,Uninfected,4
21423,Uninfected,12
21424,Uninfected,5
21425,Uninfected,20
21426,Uninfected,4
21427,Uninfected,8
21428,Uninfected,4
21429,Uninfected,21
21430,Uninfected,15
21431,Uninfected,12
21432,Uninfected,4
21433,Uninfected,4
21434,Uninfected,7
21435,Uninfected,6
21436,Uninfected,6
21437,Uninfected,8
21438,Uninfected,14
21439,Uninfected,23
21440,Uninfected,13
21441,Uninfected,5
21442,Uninfected,5
21443,Uninfected,5
21444,Uninfected,4
21445,Uninfected,9
21446,Uninfected,4
21447,Uninfected,11
21448,Uninfected,15
21449,Uninfected,19
21450,Uninfected,25
21451,Uninfected,5
21452,Uninfected,5
21453,Uninfected,7
21454,Uninfected,15
21455,Uninfected,8
21456,Uninfected,4
21457,Uninfected,7
21458,Uninfected,5
21459,Uninfected,6
21460,Uninfected,6
21461,Uninfected,5
21462,Uninfected,16
21463,Uninfected,8
21464,Uninfected,9
21465,Uninfected,7
21466,Uninfected,4
21467,Uninfected,23
21468,Uninfected,4
21469,Uninfected,4
21470,Uninfected,4
21471,Uninfected,5
21472,Uninfected,4
21473,Uninfected,4
21474,Uninfected,8
21475,Uninfected,5
21476,Uninfected,8
21477,Uninfected,4
21478,Uninfected,4
21479,Uninfected,4
21480,Uninfected,7
21481,Uninfected,5
21482,Uninfected,4
21483,Uninfected,4
21484,Uninfected,10
21485,Uninfected,5
21486,Uninfected,12
21487,Uninfected,4
21488,Uninfected,4
21489,Uninfected,4
21490,Uninfected,18
21491,Uninfected,4
21492,Uninfected,4
21493,Uninfected,4
21494,Uninfected,4
21495,Uninfected,6
21496,Uninfected,6
21497,Uninfected,4
21498,Uninfected,4
21499,Uninfected,4
21500,Uninfected,5
21501,Uninfected,4
21502,Uninfected,4
21503,Uninfected,4
21504,Uninfected,4
21505,Uninfected,4
21506,Uninfected,4
21507,Uninfected,4
21508,Uninfected,5
21509,Uninfected,4
21510,Uninfected,4
21511,Uninfected,4
21512,Uninfected,4
21513,Uninfected,4
21514,Uninfected,6
21515,Uninfected,5
21516,Uninfected,4
21517,Uninfected,4
21518,Uninfected,5
21519,Uninfected,5
21520,Uninfected,8
21521,Uninfected,4
21522,Uninfected,4
21523,Uninfected,4
21524,Uninfected,4
21525,Uninfected,3
21526,Uninfected,4
21527,Uninfected,6
21528,Uninfected,6
21529,Uninfected,5
21530,Uninfected,6
21531,Uninfected,6
21532,Uninfected,4
21533,Uninfected,10
21534,Uninfected,4
21535,Uninfected,6
21536,Uninfected,4
21537,Uninfected,12
21538,Uninfected,4
21539,Uninfected,7
21540,Uninfected,4
21541,Uninfected,5
21542,Uninfected,4
21543,Uninfected,4
21544,Uninfected,5
21545,Uninfected,4
21546,Uninfected,4
21547,Uninfected,3
21548,Uninfected,9
21549,Uninfected,6
21550,Uninfected,5
21551,Uninfected,4
21552,Uninfected,4
21553,Uninfected,4
21554,Uninfected,7
21555,Uninfected,4
21556,Uninfected,4
21557,Uninfected,4
21558,Uninfected,5
21559,Uninfected,4
21560,Uninfected,4
21561,Uninfected,8
21562,Uninfected,4
21563,Uninfected,4
21564,Uninfected,6
21565,Uninfected,15
21566,Uninfected,4
21567,Uninfected,4
21568,Uninfected,5
21569,Uninfected,4
21570,Uninfected,4
21571,Uninfected,7
21572,Uninfected,4
21573,Uninfected,4
21574,Uninfected,5
21575,Uninfected,4
21576,Uninfected,4
21577,Uninfected,6
21578,Uninfected,9
21579,Uninfected,4
21580,Uninfected,5
21581,Uninfected,4
21582,Uninfected,5
21583,Uninfected,4
21584,Uninfected,4
21585,Uninfected,5
21586,Uninfected,4
21587,Uninfected,4
21588,Uninfected,4
21589,Uninfected,4
21590,Uninfected,4
21591,Uninfected,4
21592,Uninfected,14
21593,Uninfected,4
21594,Uninfected,5
21595,Uninfected,4
21596,Uninfected,6
21597,Uninfected,5
21598,Uninfected,6
21599,Uninfected,5
21600,Uninfected,4
21601,Uninfected,5
21602,Uninfected,5
21603,Uninfected,5
21604,Uninfected,5
21605,Uninfected,4
21606,Uninfected,4
21607,Uninfected,6
21608,Uninfected,4
21609,Uninfected,6
21610,Uninfected,5
21611,Uninfected,5
21612,Uninfected,4
21613,Uninfected,4
21614,Uninfected,4
21615,Uninfected,32
21616,Uninfected,6
21617,Uninfected,6
21618,Uninfected,6
21619,Uninfected,13
21620,Uninfected,6
21621,Uninfected,7
21622,Uninfected,4
21623,Uninfected,4
21624,Uninfected,4
21625,Uninfected,9
21626,Uninfected,5
21627,Uninfected,13
21628,Uninfected,6
21629,Uninfected,4
21630,Uninfected,4
21631,Uninfected,5
21632,Uninfected,4
21633,Uninfected,5
21634,Uninfected,4
21635,Uninfected,5
21636,Uninfected,4
21637,Uninfected,4
21638,Uninfected,4
21639,Uninfected,13
21640,Uninfected,4
21641,Uninfected,4
21642,Uninfected,9
21643,Uninfected,6
21644,Uninfected,6
21645,Uninfected,4
21646,Uninfected,35
21647,Uninfected,4
21648,Uninfected,4
21649,Uninfected,8
21650,Uninfected,4
21651,Uninfected,4
21652,Uninfected,5
21653,Uninfected,22
21654,Uninfected,4
21655,Uninfected,7
21656,Uninfected,8
21657,Uninfected,6
21658,Uninfected,5
21659,Uninfected,6
21660,Uninfected,5
21661,Uninfected,12
21662,Uninfected,5
21663,Uninfected,10
21664,Uninfected,5
21665,Uninfected,6
21666,Uninfected,4
21667,Uninfected,4
21668,Uninfected,5
21669,Uninfected,4
21670,Uninfected,4
21671,Uninfected,4
21672,Uninfected,10
21673,Uninfected,4
21674,Uninfected,4
21675,Uninfected,4
21676,Uninfected,5
21677,Uninfected,4
21678,Uninfected,4
21679,Uninfected,4
21680,Uninfected,4
21681,Uninfected,5
21682,Uninfected,4
21683,Uninfected,7
21684,Uninfected,9
21685,Uninfected,4
21686,Uninfected,4
21687,Uninfected,14
21688,Uninfected,5
21689,Uninfected,4
21690,Uninfected,4
21691,Uninfected,4
21692,Uninfected,5
21693,Uninfected,5
21694,Uninfected,4
21695,Uninfected,4
21696,Uninfected,4
21697,Uninfected,4
21698,Uninfected,9
21699,Uninfected,4
21700,Uninfected,4
21701,Uninfected,4
21702,Uninfected,5
21703,Uninfected,4
21704,Uninfected,4
21705,Uninfected,5
21706,Uninfected,4
21707,Uninfected,4
21708,Uninfected,4
21709,Uninfected,4
21710,Uninfected,5
21711,Uninfected,4
21712,Uninfected,6
21713,Uninfected,4
21714,Uninfected,4
21715,Uninfected,5
21716,Uninfected,4
21717,Uninfected,8
21718,Uninfected,4
21719,Uninfected,9
21720,Uninfected,9
21721,Uninfected,5
21722,Uninfected,4
21723,Uninfected,9
21724,Uninfected,4
21725,Uninfected,5
21726,Uninfected,6
21727,Uninfected,3
21728,Uninfected,6
21729,Uninfected,6
21730,Uninfected,10
21731,Uninfected,4
21732,Uninfected,8
21733,Uninfected,4
21734,Uninfected,4
21735,Uninfected,4
21736,Uninfected,4
21737,Uninfected,4
21738,Uninfected,5
21739,Uninfected,5
21740,Uninfected,5
21741,Uninfected,4
21742,Uninfected,6
21743,Uninfected,5
21744,Uninfected,4
21745,Uninfected,5
21746,Uninfected,4
21747,Uninfected,4
21748,Uninfected,4
21749,Uninfected,4
21750,Uninfected,4
21751,Uninfected,5
21752,Uninfected,5
21753,Uninfected,7
21754,Uninfected,25
21755,Uninfected,4
21756,Uninfected,6
21757,Uninfected,6
21758,Uninfected,5
21759,Uninfected,4
21760,Uninfected,6
21761,Uninfected,5
21762,Uninfected,5
21763,Uninfected,4
21764,Uninfected,12
21765,Uninfected,5
21766,Uninfected,4
21767,Uninfected,7
21768,Uninfected,4
21769,Uninfected,4
21770,Uninfected,5
21771,Uninfected,5
21772,Uninfected,6
21773,Uninfected,9
21774,Uninfected,5
21775,Uninfected,4
21776,Uninfected,5
21777,Uninfected,4
21778,Uninfected,4
21779,Uninfected,4
21780,Uninfected,4
21781,Uninfected,13
21782,Uninfected,5
21783,Uninfected,8
21784,Uninfected,4
21785,Uninfected,4
21786,Uninfected,7
21787,Uninfected,4
21788,Uninfected,6
21789,Uninfected,4
21790,Uninfected,6
21791,Uninfected,4
21792,Uninfected,4
21793,Uninfected,4
21794,Uninfected,6
21795,Uninfected,4
21796,Uninfected,9
21797,Uninfected,4
21798,Uninfected,4
21799,Uninfected,4
21800,Uninfected,4
21801,Uninfected,3
21802,Uninfected,3
21803,Uninfected,4
21804,Uninfected,4
21805,Uninfected,4
21806,Uninfected,3
21807,Uninfected,6
21808,Uninfected,5
21809,Uninfected,17
21810,Uninfected,6
21811,Uninfected,5
21812,Uninfected,5
21813,Uninfected,7
21814,Uninfected,5
21815,Uninfected,8
21816,Uninfected,3
21817,Uninfected,5
21818,Uninfected,4
21819,Uninfected,4
21820,Uninfected,5
21821,Uninfected,4
21822,Uninfected,5
21823,Uninfected,6
21824,Uninfected,4
21825,Uninfected,4
21826,Uninfected,4
21827,Uninfected,4
21828,Uninfected,4
21829,Uninfected,4
21830,Uninfected,4
21831,Uninfected,4
21832,Uninfected,4
21833,Uninfected,6
21834,Uninfected,5
21835,Uninfected,4
21836,Uninfected,4
21837,Uninfected,4
21838,Uninfected,4
21839,Uninfected,7
21840,Uninfected,6
21841,Uninfected,4
21842,Uninfected,4
21843,Uninfected,4
21844,Uninfected,4
21845,Uninfected,5
21846,Uninfected,5
21847,Uninfected,5
21848,Uninfected,4
21849,Uninfected,5
21850,Uninfected,4
21851,Uninfected,11
21852,Uninfected,5
21853,Uninfected,4
21854,Uninfected,4
21855,Uninfected,4
21856,Uninfected,5
21857,Uninfected,4
21858,Uninfected,4
21859,Uninfected,5
21860,Uninfected,6
21861,Uninfected,4
21862,Uninfected,4
21863,Uninfected,4
21864,Uninfected,4
21865,Uninfected,4
21866,Uninfected,4
21867,Uninfected,6
21868,Uninfected,6
21869,Uninfected,5
21870,Uninfected,5
21871,Uninfected,5
21872,Uninfected,6
21873,Uninfected,4
21874,Uninfected,6
21875,Uninfected,5
21876,Uninfected,6
21877,Uninfected,21
21878,Uninfected,5
21879,Uninfected,4
21880,Uninfected,5
21881,Uninfected,4
21882,Uninfected,9
21883,Uninfected,5
21884,Uninfected,5
21885,Uninfected,5
21886,Uninfected,4
21887,Uninfected,4
21888,Uninfected,5
21889,Uninfected,4
21890,Uninfected,4
21891,Uninfected,4
21892,Uninfected,8
21893,Uninfected,5
21894,Uninfected,9
21895,Uninfected,5
21896,Uninfected,4
21897,Uninfected,5
21898,Uninfected,14
21899,Uninfected,7
21900,Uninfected,8
21901,Uninfected,4
21902,Uninfected,4
21903,Uninfected,7
21904,Uninfected,4
21905,Uninfected,4
21906,Uninfected,5
21907,Uninfected,5
21908,Uninfected,5
21909,Uninfected,12
21910,Uninfected,4
21911,Uninfected,4
21912,Uninfected,11
21913,Uninfected,5
21914,Uninfected,6
21915,Uninfected,13
21916,Uninfected,5
21917,Uninfected,5
21918,Uninfected,4
21919,Uninfected,4
21920,Uninfected,6
21921,Uninfected,6
21922,Uninfected,3
21923,Uninfected,4
21924,Uninfected,4
21925,Uninfected,7
21926,Uninfected,5
21927,Uninfected,5
21928,Uninfected,6
21929,Uninfected,5
21930,Uninfected,5
21931,Uninfected,5
21932,Uninfected,5
21933,Uninfected,4
21934,Uninfected,4
21935,Uninfected,7
21936,Uninfected,4
21937,Uninfected,18
21938,Uninfected,4
21939,Uninfected,6
21940,Uninfected,4
21941,Uninfected,4
21942,Uninfected,4
21943,Uninfected,5
21944,Uninfected,13
21945,Uninfected,5
21946,Uninfected,4
21947,Uninfected,5
21948,Uninfected,6
21949,Uninfected,7
21950,Uninfected,5
21951,Uninfected,6
21952,Uninfected,4
21953,Uninfected,7
21954,Uninfected,4
21955,Uninfected,6
21956,Uninfected,4
21957,Uninfected,4
21958,Uninfected,4
21959,Uninfected,4
21960,Uninfected,9
21961,Uninfected,5
21962,Uninfected,3
21963,Uninfected,4
21964,Uninfected,4
21965,Uninfected,5
21966,Uninfected,6
21967,Uninfected,9
21968,Uninfected,4
21969,Uninfected,6
21970,Uninfected,4
21971,Uninfected,4
21972,Uninfected,6
21973,Uninfected,4
21974,Uninfected,5
21975,Uninfected,4
21976,Uninfected,9
21977,Uninfected,4
21978,Uninfected,6
21979,Uninfected,4
21980,Uninfected,4
21981,Uninfected,5
21982,Uninfected,4
21983,Uninfected,4
21984,Uninfected,5
21985,Uninfected,5
21986,Uninfected,4
21987,Uninfected,4
21988,Uninfected,4
21989,Uninfected,4
21990,Uninfected,8
21991,Uninfected,5
21992,Uninfected,4
21993,Uninfected,7
21994,Uninfected,4
21995,Uninfected,8
21996,Uninfected,4
21997,Uninfected,8
21998,Uninfected,4
21999,Uninfected,5
22000,Uninfected,6
22001,Uninfected,4
22002,Uninfected,4
22003,Uninfected,4
22004,Uninfected,4
22005,Uninfected,4
22006,Uninfected,7
22007,Uninfected,4
22008,Uninfected,4
22009,Uninfected,4
22010,Uninfected,5
22011,Uninfected,4
22012,Uninfected,4
22013,Uninfected,4
22014,Uninfected,4
22015,Uninfected,5
22016,Uninfected,5
22017,Uninfected,4
22018,Uninfected,4
22019,Uninfected,4
22020,Uninfected,5
22021,Uninfected,5
22022,Uninfected,5
22023,Uninfected,4
22024,Uninfected,7
22025,Uninfected,4
22026,Uninfected,4
22027,Uninfected,6
22028,Uninfected,6
22029,Uninfected,23
22030,Uninfected,5
22031,Uninfected,7
22032,Uninfected,4
22033,Uninfected,5
22034,Uninfected,5
22035,Uninfected,5
22036,Uninfected,4
22037,Uninfected,4
22038,Uninfected,7
22039,Uninfected,7
22040,Uninfected,4
22041,Uninfected,5
22042,Uninfected,5
22043,Uninfected,4
22044,Uninfected,4
22045,Uninfected,4
22046,Uninfected,5
22047,Uninfected,4
22048,Uninfected,4
22049,Uninfected,4
22050,Uninfected,6
22051,Uninfected,10
22052,Uninfected,7
22053,Uninfected,4
22054,Uninfected,4
22055,Uninfected,4
22056,Uninfected,4
22057,Uninfected,4
22058,Uninfected,4
22059,Uninfected,4
22060,Uninfected,9
22061,Uninfected,5
22062,Uninfected,5
22063,Uninfected,4
22064,Uninfected,4
22065,Uninfected,4
22066,Uninfected,7
22067,Uninfected,4
22068,Uninfected,6
22069,Uninfected,10
22070,Uninfected,4
22071,Uninfected,7
22072,Uninfected,14
22073,Uninfected,5
22074,Uninfected,7
22075,Uninfected,16
22076,Uninfected,12
22077,Uninfected,4
22078,Uninfected,4
22079,Uninfected,12
22080,Uninfected,5
22081,Uninfected,4
22082,Uninfected,15
22083,Uninfected,4
22084,Uninfected,4
22085,Uninfected,9
22086,Uninfected,10
22087,Uninfected,11
22088,Uninfected,7
22089,Uninfected,3
22090,Uninfected,5
22091,Uninfected,4
22092,Uninfected,4
22093,Uninfected,4
22094,Uninfected,4
22095,Uninfected,4
22096,Uninfected,4
22097,Uninfected,4
22098,Uninfected,12
22099,Uninfected,5
22100,Uninfected,4
22101,Uninfected,6
22102,Uninfected,5
22103,Uninfected,12
22104,Uninfected,15
22105,Uninfected,4
22106,Uninfected,8
22107,Uninfected,4
22108,Uninfected,4
22109,Uninfected,5
22110,Uninfected,4
22111,Uninfected,9
22112,Uninfected,16
22113,Uninfected,7
22114,Uninfected,4
22115,Uninfected,5
22116,Uninfected,4
22117,Uninfected,18
22118,Uninfected,6
22119,Uninfected,6
22120,Uninfected,4
22121,Uninfected,11
22122,Uninfected,8
22123,Uninfected,5
22124,Uninfected,4
22125,Uninfected,5
22126,Uninfected,4
22127,Uninfected,4
22128,Uninfected,6
22129,Uninfected,9
22130,Uninfected,4
22131,Uninfected,8
22132,Uninfected,4
22133,Uninfected,4
22134,Uninfected,4
22135,Uninfected,4
22136,Uninfected,7
22137,Uninfected,13
22138,Uninfected,5
22139,Uninfected,4
22140,Uninfected,9
22141,Uninfected,6
22142,Uninfected,4
22143,Uninfected,6
22144,Uninfected,9
22145,Uninfected,9
22146,Uninfected,5
22147,Uninfected,12
22148,Uninfected,4
22149,Uninfected,6
22150,Uninfected,4
22151,Uninfected,6
22152,Uninfected,4
22153,Uninfected,4
22154,Uninfected,7
22155,Uninfected,11
22156,Uninfected,4
22157,Uninfected,4
22158,Uninfected,6
22159,Uninfected,9
22160,Uninfected,4
22161,Uninfected,4
22162,Uninfected,4
22163,Uninfected,4
22164,Uninfected,4
22165,Uninfected,10
22166,Uninfected,7
22167,Uninfected,13
22168,Uninfected,5
22169,Uninfected,6
22170,Uninfected,10
22171,Uninfected,4
22172,Uninfected,6
22173,Uninfected,4
22174,Uninfected,6
22175,Uninfected,5
22176,Uninfected,5
22177,Uninfected,4
22178,Uninfected,5
22179,Uninfected,4
22180,Uninfected,4
22181,Uninfected,4
22182,Uninfected,4
22183,Uninfected,7
22184,Uninfected,4
22185,Uninfected,4
22186,Uninfected,5
22187,Uninfected,4
22188,Uninfected,4
22189,Uninfected,4
22190,Uninfected,5
